date,all_oi_usd,excluded_oi_usd,btc_oi_usd,eth_oi_usd,others_oi_usd,btc_pct,eth_pct,others_pct,btc_price_usd,source_scope,quality_tier
2021-12-01,21325012607.374477,0,8987638834.112,4202691856.2165003,8134681917.045979,42.145995407308476,19.707804790526374,38.14619980216516,57184.07,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-02,21309996360.89309,0,8913820067.060001,4192409130.125,8203767163.698089,41.82928948508947,19.673438977299284,38.49727153756432,56480.34,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-03,20564701107.805637,0,8779170145.5765,4042775712.075,7742755250.154139,42.69048258738969,19.658810944451336,37.65070646815898,53601.05,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-04,15154543802.685276,0,6444222272.2965,3417144044.3875,5293177485.991276,42.523366959780276,22.548643422588587,34.927989617565146,49152.47,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-05,12634212426.58256,0,5090066588.0905,2941436277.2945,4602709561.19756,40.28796110298833,23.28151671018034,36.43052218683133,49396.33,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-06,12579205900.35048,0,4920941498.136,2956093069.632,4702171332.5824795,39.11965140819337,23.499838487814547,37.38051010399209,50441.92,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-07,12764422096.57343,0,5014186986.746,2938030911.293,4812204198.53443,39.28252253654353,23.01734374705225,37.70013371640422,50588.95,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-08,13177386651.282927,0,5040373574.4435,3085378799.41,5051634277.419428,38.250175909900754,23.41419342893466,38.33563066108871,50471.19,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-09,13089726861.870758,0,5083681694.8795,3123511869.5480003,4882533297.443258,38.83718696749759,23.86231510029839,37.30049793220404,47545.59,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-10,12494278820.789747,0,4935732934.8915,2981781026.522,4576764859.3762455,39.50394421067929,23.86517116586586,36.63088462345483,47140.54,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-11,12822104319.675125,0,5038583054.996,2972821179.029,4810700085.650126,39.296069735327684,23.18512706582255,37.518803198849774,49389.99,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-12,13306114159.44589,0,5278696782.571,3083286002.54,4944131374.344892,39.671212191003946,23.171949117475464,37.15683869159575,50053.9,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-13,12839940665.04695,0,5203324261.639,3012320054.52,4624296348.877949,40.52451952370431,23.460544975259708,36.014935500958096,46702.75,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-14,12756556070.85496,0,5169237691.82,2967137218.044,4620181160.990959,40.522204136508385,23.259704277262188,36.21809158622943,48343.28,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-15,13067202069.45911,0,5245433752.192,3066145566.942,4755622750.3251095,40.141980848767304,23.464438298602943,36.39358085262975,48864.98,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-16,13256432892.117287,0,5398386234.5425,3062154839.61996,4795891817.954826,40.722766663365064,23.099387780560622,36.1778455560743,47632.38,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-17,13374390103.944918,0,5598783591.353001,3001523039.4370003,4774083473.144918,41.86197312804253,22.44231711584119,35.69570975604152,46131.2,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-18,13614968458.202139,0,5648016573.190001,3009981956.48,4956969928.532139,41.48387556335054,22.10788784212482,36.408236594524645,46834.48,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-19,13768930928.52154,0,5792430200.940001,3029689459.677,4946811267.904538,42.06884493073691,22.00381042947332,35.92734463978976,46681.23,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-20,14079344140.677858,0,6083368313.9475,3088714491.57,4907261335.170358,43.2077535229181,21.93791458400485,34.85433189314808,46914.16,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-21,15233309785.854448,0,6752836480.934,3263986288.91,5216487016.010448,44.329410849404766,21.426638956301645,34.24395019429359,48889.88,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-22,15636028713.8154,0,7014307941.8835,3255643450.7745,5366077321.157398,44.85990701517403,20.82142154099485,34.318671443831114,48588.16,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-23,16659269651.913715,0,7263152593.5585,3518712338.67,5877404719.685215,43.59826538208507,21.12164826064744,35.2800863572675,50838.81,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-24,16711222526.60608,0,7207468410.502,3664947558.266,5838806557.8380785,43.129510118286845,21.93105592622566,34.93943395548749,50820,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-25,16982512061.863144,0,7223094671.4800005,3799581086.8525,5959836303.530644,42.532545510157924,22.373492643559175,35.09396184628291,50399.66,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-26,17145863667.305393,0,7178065864.832,3769386105.7720003,6198411696.691391,41.86470862077075,21.98423000971166,36.151061369459256,50775.49,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-27,17225345350.54788,0,7237561978.384999,3807519038.92,6180264333.242876,42.01693394875707,22.104166630243473,35.87889942099944,50701.44,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-28,16183064574.182632,0,6823718956.1985,3766040744.6665,5593304873.317633,42.1658019401628,23.2714930315151,34.5627050283221,47543.74,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-29,15663758723.763243,0,6754151369.486525,3580842720.7860003,5328764633.500718,43.11960806214352,22.86068614778623,34.01970579013409,46464.66,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-30,15636637065.042929,0,6675944626.68,3526955950.81,5433736487.552931,42.69424812324038,22.55571921340311,34.75003266335652,47120.87,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2021-12-31,15806987858.585926,0,6834939876.0935,3551004145.0195,5421043837.462927,43.239989410006075,22.464774293419165,34.295236296511504,46216.93,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-01,15927977279.078993,0,6757403856.776,3513769580.653,5656803841.649994,42.42474570610849,22.060362838841126,35.514891455050396,47722.65,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-02,16052299867.062885,0,6761245544.703,3557802024.756,5733252297.603886,42.12010491142236,22.163814869021486,35.716080219556154,47286.18,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-03,16489558422.674465,0,7041905932.62,3545312462.808,5902340027.256466,42.70524262758192,21.500348110795443,35.79440926168329,46446.1,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-04,16582825726.94424,0,7190749668.4539995,3581574323.111,5810501735.379241,43.36263183885644,21.598094209550535,35.03927395159303,45832.01,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-05,15478239200.922482,0,6796085095.849999,3474802275.669962,5207351829.402518,43.907352817269825,22.449596692257273,33.643050490472895,43451.13,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-06,15185861519.920511,0,6666096558.267,3349463989.0419645,5170300972.6115465,43.896729530442165,22.056463406097865,34.04680706345997,43082.31,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-07,14531477605.978867,0,6399358328.711,3166053994.88,4966065282.387867,44.03790517543813,21.787557196367636,34.17453762819424,41566.48,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-08,14120769805.623737,0,6332789690.259001,3005598033.9400005,4782382081.424738,44.84734031806754,21.28494462634035,33.86771505559213,41679.74,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-09,14132839470.1697,0,6342314256.456,2987574928.88,4802950284.833699,44.87643314595609,21.139240526901183,33.984326327142725,41864.62,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-10,14137454179.336828,0,6410621562.636,2956130300.3859997,4770702316.324828,45.34495023867667,20.90991958585197,33.74513017554209,41822.49,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-11,14502247558.391878,0,6495020168.813,3000550683.73,5006676705.84888,44.786300486606905,20.690245919803647,34.52345359358945,42729.29,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-12,15180944255.577303,0,6729018479.129,3079049671.6499996,5372876104.798303,44.32542775892769,20.282333034183907,35.3922392068884,43902.66,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-13,14847107841.057873,0,6548430729.592562,2969446899.7510004,5329230211.714313,44.10576658898962,20.000170615985937,35.89406279502445,42560.11,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-14,14926450577.591753,0,6525580513.530001,2968169507.87,5432700556.181753,43.71823347826904,19.885300208784713,36.396466312879255,43059.96,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-15,15162258858.414104,0,6532755289.4115,3061766986.8665,5567736582.136104,43.08563354850145,20.19334332342843,36.721023128070115,43084.29,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-16,15187709073.765648,0,6433003586.395,3034852420.8745,5719853066.496148,42.356642171313325,19.982292300533494,37.66106552815319,43071.66,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-17,15072853298.537495,0,6456301764.81,2990812582.2400002,5625738951.497495,42.83397202198239,19.84237836727434,37.323649610809625,42201.62,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-18,15044827055.96153,0,6531067873.83,2987291481.3079996,5526467700.823532,43.41072083804418,19.855937660142672,36.73334150181316,42352.12,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-19,14699837991.801373,0,6511873254.267576,2929987344.1070004,5257977393.426797,44.29894572919431,19.932106365669878,35.768947905135825,41660.01,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-20,14389198512.809855,0,6486179643.141,2895686202.3,5007332667.358854,45.07672638866394,20.124027059061987,34.799246552204565,40680.91,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-21,12698869577.57882,0,5840098913.38,2549338216.4335,4309432447.765321,45.989124289387966,20.075316159909402,33.935559550702635,36445.31,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-22,11360682230.001696,0,5333833689.4825,2318065952.851,3708782587.678196,46.94994175082832,20.404284759671988,32.64577348958772,35071.42,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-23,11325916059.447958,0,5358845948.696,2256936045.3199997,3710134065.4219575,47.31490080421096,19.92718322715528,32.75791596854546,36244.55,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-24,11399619892.072252,0,5385099077.637638,2327973464.5215,3686547349.9131145,47.23928629745497,20.42150077425358,32.33921292829145,36660.35,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-25,11408018886.862654,0,5392878478.507,2280681823.4699755,3734458584.8856773,47.27269942301181,19.991918369773938,32.73538220721424,36958.32,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-26,11341608533.866941,0,5377442239.055,2309822552.7475,3654343742.0644407,47.41340016275056,20.36591675554827,32.22068308170116,36809.34,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-27,11235601601.184992,0,5283417746.784633,2266602054.094,3685581800.296359,47.02389720037246,20.17339288583307,32.80270991370546,37160.1,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-28,11665373526.5024,0,5440770509.415501,2396625811.0439997,3827977206.052899,46.6403454381867,20.54478414770979,32.81487041418923,37716.56,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-29,11830789195.395208,0,5595156565.782623,2292944374.8894997,3942688254.723086,47.29318115109663,19.38116162007148,33.32565722883189,38166.84,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-30,11733954243.691416,0,5655301032.511,2172929214.748,3905723996.442415,48.19603788340565,18.518303119481168,33.285658997198404,37881.76,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-01-31,12592727047.59774,0,5901093644.323,2596464482.591,4095168920.6837397,46.86112564830607,20.618762502966476,32.52011184872746,38466.9,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-01,12716237843.685532,0,5873623388.301,2649280091.641473,4193334363.753057,46.18994596123923,20.833835637613674,32.97621840122572,38694.59,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-02,12210123306.882618,0,5626323821.8625,2557938452.858,4025861032.172119,46.07917283432385,20.949325314480138,32.97150185127792,36896.36,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-03,12270346370.755947,0,5602604450.826,2592811225.625,4074930694.304948,45.659709037869945,21.13070933192624,33.209581630203814,37311.61,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-04,13416573714.53811,0,6166688410.2890005,2858331841.601973,4391553462.647138,45.96321342167127,21.304484307380978,32.732302270947756,41574.25,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-05,13708553032.793503,0,6281633043.883084,2922311085.705,4504608903.205419,45.822728546595734,21.317429189749408,32.859842263654855,41382.59,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-06,13866266551.302656,0,6317911537.348,2939970550.6540003,4608384463.290657,45.56317674965269,21.202322483681137,33.23450076659406,42380.87,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-07,14169830609.529287,0,6455839699.43,2928267992.4659696,4785722917.633318,45.56045782995044,20.665511629311176,33.77403054073839,43839.99,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-08,13959194655.020672,0,6353546952.755562,2825888140.34,4779759561.92511,45.515139732437184,20.243919582592966,34.24094068496985,44042.99,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-09,14125546989.17024,0,6325096874.252001,2948576209.853,4851873905.065241,44.77771288503956,20.874067475855,34.34821963910545,44372.72,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-10,13550462450.51794,0,6124455800.581556,2821100171.599968,4604906478.326418,45.1973932472501,20.819216922682493,33.98338982999362,43495.44,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-11,13079021513.079205,0,6087172146.100565,2672568313.996,4319281052.972641,46.541495019434805,20.434008089392574,33.02449689109616,42373.73,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-12,12882211644.329535,0,6000809034.709578,2628088107.165,4253314502.454958,46.58213356827592,20.40090769912033,33.016958732603754,42217.87,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-13,12787827586.589478,0,5967860309.045078,2605216653.9625,4214750623.591899,46.668288797571364,20.372628863831228,32.9590823386756,42053.66,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-14,12830009527.024378,0,6087542105.105499,2517299087.055,4225168334.8638787,47.44768187648699,19.620399203544697,32.93191891996832,42535.94,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-15,13769178841.322212,0,6389928004.482075,2833324914.2695003,4545925922.570639,46.4074733731069,20.57729765094274,33.01522897595037,44544.86,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-16,13907652788.41151,0,6557399159.693055,2776036547.115,4574217081.603455,47.149574838084675,19.960496493183378,32.88992866873194,43873.56,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-17,12964741209.699987,0,6133676336.906,2640156403.4009686,4190908469.4030185,47.310441741150164,20.364127294925492,32.32543096400147,40515.7,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-18,12676362455.656923,0,5960330680.441999,2595331951.24,4120699823.974923,47.01925099800343,20.473790965813013,32.506958036183555,39974.44,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-19,12599563838.356247,0,6005495735.6181,2378229882.3545,4215838220.383648,47.664314516474434,18.875493730303337,33.46019175322223,40079.17,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-20,12286530742.636158,0,5789370958.4869995,2448318062.7279725,4048841721.411186,47.11965549719409,19.92684602360478,32.953498479119745,38386.89,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-21,11742300482.701633,0,5585261472.306,2400400345.756,3756638664.6396337,47.56530869342018,20.442334526289716,31.992356780290105,37008.16,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-22,11994926694.478794,0,5660439544.76313,2467984596.0959997,3866502553.629664,47.190280432214756,20.575237006091925,32.23448256177669,38230.33,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-23,11554434894.321299,0,5584823921.034,2133467362.074,3836143611.2232985,48.33489454147857,18.46448901730835,33.20061644129963,37250.01,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-24,11409018388.719877,0,5308234834.6085005,2351149996.0015,3749633558.1198773,46.52665684066882,20.607820198853283,32.86552296056555,38327.21,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-25,11787233566.963324,0,5305370331.835,2485869721.658,3995993513.4703226,45.00946130994324,21.089509319856635,33.90102937020011,39219.17,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-26,11926871680.44209,0,5355361536.823,2504460401.455,4067049742.15409,44.90164462492561,20.99846857212241,34.09988680286815,39116.72,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-27,11447188500.868519,0,5259123606.488501,2376214280.9815,3811850613.3885193,45.94249152173463,20.758060206671818,33.29944827150621,37699.07,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-02-28,12437706038.25778,0,5714121198.269,2550050925.225,4173533914.7637796,45.94192193232933,20.502582368333574,33.555495699337094,43160,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-01,12937987334.942041,0,5916713700.203,2654371421.46,4366902213.279039,45.7313301290962,20.516107743367883,33.75256212753591,44421.2,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-02,13151679822.715645,0,6105019348.0355,2671920382.7095,4374740091.970646,46.420072799300364,20.316190925622642,33.263736275076994,43892.98,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-03,12932997442.158989,0,6007847775.484061,2616993650.987,4308156015.697928,46.45363769963858,20.23501251501159,33.311349785427154,42454,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-04,12273288969.23679,0,5777290509.248501,2448654025.684,4047344434.29429,47.07206457640962,19.951082646400597,32.97685277710831,39148.66,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-05,12282873633.179678,0,5706399488.464,2441893353.892,4134580790.823679,46.45817956678579,19.88047281782435,33.66134761538987,39397.96,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-06,11937295295.956526,0,5500151918.505,2405185045.1565,4031958332.295026,46.07536114456384,20.148492481133466,33.77614637430269,38420.81,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-07,4473924013.211881,0,2430798112.288,1030430764.869,1012695136.0448806,54.33257482938121,23.031923694413443,22.635501475981826,37988,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-08,11764423328.213358,0,5279468944.153999,2364051372.1325,4120903011.926858,44.876563830313835,20.094919284849677,35.02851688483648,38730.63,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-09,12613436289.082024,0,5740314570.832,2409672614.344,4463449103.896024,45.509522062601754,19.10401383982707,35.386464097491896,41941.71,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-10,12234618991.77384,0,5583939318.6590805,2336345379.6335,4314334293.481259,45.64048396123769,19.096184206507637,35.26333183225467,39422,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-11,11952996107.849573,0,5379625365.126606,2313532192.54,4259838550.182966,45.00650143769216,19.355249275290028,35.63824928701781,38729.57,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-12,12214768880.038479,0,5529630523.87,2352905128.728,4332233227.44048,45.27003808403275,19.262788775096233,35.467173140871026,38807.36,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-13,12243281411.54406,0,5609582728.296,2364652944.425,4269045738.8230596,45.8176410370408,19.313882160671355,34.86847680228784,37777.34,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-14,12532851327.014755,0,5723737431.613245,2387738460.075,4421375435.326509,45.66987417520576,19.051837429270325,35.2782883955239,39671.37,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-15,12684347474.951437,0,5810223692.570001,2432099768.914,4442024013.467437,45.80624824449037,19.174023525583934,35.019728229925704,39280.33,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-16,13084972272.388052,0,5947931851.006607,2550826286.5080004,4586214134.873444,45.4562052344425,19.49431938721614,35.049475378341356,41114,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-17,13331544280.558678,0,5935445595.705999,2663856465.5805,4732242219.272178,44.52181585865959,19.981604602740497,35.4965795385999,40917.9,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-18,13853569446.143188,0,6151775576.459591,2848665445.1800003,4853128424.503596,44.40570786016622,20.56268210336986,35.031610036463924,41757.51,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-19,14180980797.201073,0,6258683595.613001,2858030523.77,5064266677.818073,44.134349274686905,20.15396935262824,35.711681372684865,42201.13,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-20,13871574721.556274,0,6122278473.214,2726360430.06,5022935818.292274,44.13542511291127,19.654296536522747,36.21027835063807,41262.11,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-21,13824751066.538322,0,5937104852.981587,2755102363.717,5132543849.839735,42.94547384185356,19.92876653226328,37.125759625883155,41002.25,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-22,14414664712.897821,0,6132177232.698999,2904002877.7855,5378484602.413321,42.541240846289725,20.146170137326074,37.31258901638419,42364.13,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-23,14644912417.869757,0,6120474056.712076,2875158553.7015,5649279807.456181,41.792493407088315,19.632473528439984,38.5750330644717,42882.76,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-24,15446321912.750172,0,6518007502.008572,3075172218.3005,5853142192.441098,42.19779659407642,19.908766861592454,37.89343654433112,43991.46,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-25,15474374078.64827,0,6772686256.908501,3033831287.9639997,5667856533.775769,43.7671095611779,19.605518598326487,36.62737184049561,44313.16,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-26,15341277317.856924,0,6784813550.768,2642138433.204,5914325333.884926,44.22587122436422,17.22241491670714,38.55171385892866,44511.27,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-27,16394200111.542969,0,7001713778.150999,3208182578.8115005,6184303754.58047,42.708480624322576,19.56900950936091,37.722509866316514,46827.76,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-28,16179138850.939718,0,6936576531.467,3161868098.804,6080694220.678719,42.87358304650503,19.542870160981106,37.58354679257567,47122.21,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-29,16459877571.850185,0,6963704631.498,3161912867.99,6334260072.362186,42.307147189280336,19.209820086374936,38.48303272434473,47434.8,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-30,16658529741.7215,0,6884869539.953,3166491179.38,6607169022.3885,41.32939489077332,19.008227187357853,39.662377921868824,47067.99,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-03-31,16204954518.678146,0,6677380471.889999,3097635234.656,6429938812.132148,41.20579582123184,19.115359016192272,39.6788451625759,45510.34,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-01,16326448022.9084,0,6608788802.199,3219247321.7975,6498411898.9119,40.47903618059422,19.717989591369932,39.80297422803585,46283.49,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-02,16197742449.57547,0,6450207127.012,3223489894.9,6524045427.663469,39.821642720223984,19.90085905449426,40.277498225281754,45811,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-03,16536476562.22481,0,6463426331,3388576602.186,6684473629.038811,39.08587362415983,20.491527257545982,40.42259911829419,46407.35,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-04,16513011173.00611,0,6586857309.856999,3347443215.322,6578710647.82711,39.888892709190216,20.271549387637307,39.83955790317248,46580.51,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-05,16082502460.449656,0,6740729637.7965,2839931005.6025,6501841817.060656,41.91343762808934,17.658514354880424,40.428048017092415,45497.55,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-06,15042689564.351267,0,6774924828.640499,2598490003.5975,5669274732.113266,45.037988716432544,17.274105089262093,37.687906194305356,43170.47,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-07,15281041592.104557,0,6589095921.031,2978547718.892,5713397952.171558,43.11941618191439,19.491784646610498,37.38879917140969,43444.19,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-08,15230822503.822392,0,6600958954.077999,3037290418.5325003,5592573131.221891,43.33947790686546,19.941736027520832,36.71878606567935,42252.01,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-09,15341195220.104027,0,6614218694.394,3025246880.41,5701729645.300026,43.11410290722544,19.719760012215566,37.16613708055899,42753.97,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-10,15384105936.863651,0,6687144442.9585,3032271092.0775003,5664690401.827651,43.46787827906628,19.710414791226324,36.8217069297074,42158.85,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-11,14487248033.289398,0,6399874649.554,2865038544.295,5222334839.440398,44.17591688116406,19.776278681165643,36.047804437670294,39530.45,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-12,14285931328.612257,0,6238773652.948,2813763059.3315,5233394616.332756,43.670752080774825,19.69604217329547,36.6332057459297,40074.94,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-13,14503435733.865252,0,6219856103.666,2877020773.658,5406558856.531251,42.885397762288505,19.836822298182838,37.277779939459705,41147.79,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-14,14612605788.372799,0,6317588211.983999,2847461251.2,5447556325.188798,43.23382361420359,19.486334555509018,37.27984183028738,39942.38,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-15,14720090140.61679,0,6308629354.788,2874079537.586,5537381248.25279,42.85727393326724,19.52487729443736,37.61784877236334,40551.9,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-16,14806066966.99575,0,6268943809.144501,2875759179.16,5661363978.701251,42.34037184296561,19.42284325452778,38.23678490257416,40378.71,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-17,14296808610.89126,0,6335715888.2935,2409777494.653,5551315227.944759,44.315595604091484,16.85535254922025,38.82905184668826,39678.12,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-18,14799636012.756258,0,6338792192.058,2840129312.878,5620714507.810258,42.83073034089758,19.190534891736565,37.97873476729828,40801.13,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-19,15174943027.52941,0,6338022627.503,2879121344.5420003,5957799055.474409,41.76636851950591,18.972864275792553,39.26076720463564,41493.18,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-20,15156557598.0134,0,6350005398.308,2809522090.7279997,5997030108.9774,41.89609254769241,18.53667676554899,39.5672306867586,41358.19,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-21,14786814398.287548,0,6249225363.228,2805629822.334,5731959212.715548,42.2621478494497,18.973862434216514,38.76398971626615,40480.01,binance_bybit_fixed_venues,partial_multi_exchange_coverage
2022-04-22,14980078010.97288,0,6329326976.1535,2906094632.352,5744656402.467379,42.25162894023168,19.399729629066627,38.34864143070168,39709.18,binance_bybit_fixed_venues,partial_multi_exchange_coverage
